TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_DIF,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,SWC_F_MDS_6,SWC_F_MDS_6_QC
202307060900,202307060930,13.02,0,13.832,13.02,0,920.204,53.17,0,320.36,53.17,0,368.16,0,340.737,368.16,0,365.507,0,346.605,365.507,0,2.742,0,3.379,2.742,0,99.74,99.676,99.74,0,0,0.012,0,0,4.51,4.937,4.51,0,247.5,0.91,81.72,37.24,126.98,119.31,2.78,3.31,380.18,404.28,0,12.59,12.53,12.42,12.09,11.17,9.95,0,0,0,0,0,0,19.37,20.592,26.455,23.617,10.84,0,3,3,3,3,1.38,0,23.01,0,30.0788,24.6502,41.8383,14.8469,2,97,19.5646,-17.14,0,-22.3918,-31.0763,-18.3407,19.3247,2,183,21.5075,424,1,0,2.78067,2.5332,1,1,1.94005,1.88011,2,2,27,10,1.94406,1.89071,2.78067,2.35292,1,1,1.94005,2.2006,2,2,27,7,1.94406,2.20966,2.70254,2.60364,1,1,0.025224,0.0247003,2.35292,2.53111,2.57,2.78067,2.78067,2.78067,2.81483,2.35292,2.38091,2.5,2.5925,2.78067,2.78067,2.78067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.31708,6.25231,6.80495,0.135014,5.84535,5.89436,5.92997,6.26004,7.69352,7.79794,7.83591,7.88568,7.80439,7.2764,0.12076,5.88096,6.01826,6.25231,7.63767,7.83663,7.88326,7.89511,3.96416,3.89939,4.20131,0.117464,3.27535,3.33441,3.41696,3.89939,4.98088,5.01727,5.05524,5.02226,5.02372,4.57386,0.104716,3.32566,3.51826,3.89065,4.93099,5.05596,5.10027,5.11444,6.5494,6.34151,6.3373,0.0360732,5.90471,6.00258,6.23686,6.38554,6.52757,6.53459,6.55422,6.52982,6.53407,6.48092,0.0264456,6.01978,6.28825,6.3918,6.53305,6.6144,6.61781,6.64563,5.441,5.4153,5.49706,0.0312221,5.02248,5.29911,5.34606,5.4826,5.66142,5.66862,5.73101,5.93302,5.66142,5.69516,0.0405387,5.29918,5.34809,5.53336,5.66522,5.93302,5.95532,6.1405,-9999,-9999
202307060930,202307061000,12.28,0,14.043,12.28,0,977.821,78.04,0,340.475,78.04,0,364.49,0,340.737,364.49,0,361.989,0,346.605,361.989,0,2.004,0,3.71,2.004,0,99.81,99.717,99.81,0,0,0.012,0,0,5.43,4.94,5.43,0,252.5,1.078,85.98,57.69,180.09,171.05,4.03,6.49,376.71,404.1,0,12.58,12.52,12.41,12.08,11.17,9.95,0,0,0,0,0,0,19.36,20.563,26.434,23.606,10.831,0,3,3,3,3,1.36,0,24.6864,1,32.2702,26.4462,44.8865,14.9242,2,84,20.2383,-22.6157,1,-29.5452,-41.0041,-24.2,19.3434,2,184,23.0074,424,1,0,0.722632,0.515882,1,1,2.14036,2.46011,2,2,22,10,2.14056,2.4641,0.722632,0.515882,1,1,2.14036,2.46011,2,2,22,10,2.14056,2.4641,0.724212,0.725007,1,1,0.01972,0.0276929,0.515882,0.663333,0.698,0.722632,0.722632,0.722632,0.8455,0.515882,0.515882,0.6125,0.698,0.722632,0.796154,1.14083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.1385,6.05485,6.61289,0.132359,5.68727,5.7412,5.76057,6.06923,7.46989,7.57577,7.64626,7.68889,7.58765,7.0818,0.119114,5.70861,5.82797,6.05485,7.4723,7.64761,7.68418,7.70738,5.62262,5.53897,5.88788,0.142655,4.56715,4.89727,5.0434,5.53897,6.812,6.85511,6.92363,6.86232,6.86502,6.35759,0.124446,4.56778,5.1322,5.53897,6.80897,6.92497,6.96155,6.98474,6.38737,6.26138,6.16392,0.045988,5.48801,5.67222,6.01316,6.25516,6.37415,6.38456,6.39068,6.38854,6.39292,6.29707,0.0274353,5.78201,6.19038,6.25516,6.37286,6.38508,6.38965,6.39292,7.45634,7.41674,7.53018,0.0389838,6.94503,7.27118,7.3329,7.5119,7.72947,7.73907,7.82376,8.07494,7.72947,7.77536,0.0506322,7.27135,7.33534,7.59451,7.73577,8.07494,8.10591,8.32756,-9999,-9999
202307061000,202307061030,13.1,0,14.255,13.1,0,1026.02,173.5,0,439.429,173.5,0,362.62,0,344.622,362.62,0,364.561,0,351.194,364.561,0,3.132,0,4.04,3.132,0,99.83,99.757,99.83,0,0,0.042,0,0,3.26,4.942,3.26,0,240.9,0.663,79.23,136.7,365.3,345.9,8.3,17.13,381.35,401.41,0,12.56,12.51,12.4,12.08,11.17,9.95,0,0,0,0,0,0,19.35,20.534,26.411,23.591,10.821,0,3,3,3,3,1.27,0,43.32,0,56.6281,46.408,78.5428,17.6889,2,62,29.6706,-5.32071,1,-6.95527,-9.64691,-5.7,18.8248,2,108,19.0508,425,1,0,-8.33,-8.33,0,0,2.58409,2.55169,2,2,19,12,2.58409,2.55169,-8.33,-8.33,0,0,2.58409,2.55169,2,2,19,12,2.58409,2.55169,-8.33,-8.15575,1,1,0.000000000000000284445,0.17425,-8.33,-8.33,-8.33,-8.33,-8.33,-8.33,-8.33,-8.33,-8.33,-8.33,-8.33,-8.33,-8.33,-8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34345,6.27804,6.85251,0.139057,5.86665,5.91547,5.95302,6.28541,7.76871,7.87248,7.90881,7.95859,7.87866,7.33524,0.124164,5.90205,6.0417,6.27804,7.7107,7.90949,7.95629,7.96758,14.6734,14.608,15.0083,0.240063,14.174,14.2311,14.2804,14.6154,16.0987,16.2025,16.2388,16.2073,16.2087,15.6652,0.124164,14.2321,14.3717,14.608,16.0407,16.2395,16.2863,16.2976,6.57555,6.34956,6.36049,0.0351998,5.9599,6.04874,6.26422,6.39545,6.55151,6.55795,6.58098,6.55322,6.55795,6.50837,0.0272377,6.04751,6.29274,6.4083,6.55683,6.65577,6.65917,6.68699,13.174,13.077,13.2815,0.0492122,12.5993,12.9942,13.0514,13.3341,13.4843,13.5051,13.6225,13.9568,13.4843,13.5741,0.0637138,12.9081,13.0617,13.3341,13.5051,13.9568,14.0114,14.2587,-9999,-9999
202307061030,202307061100,14.58,0,14.56,14.58,0,1063.98,276.48,0,455.746,276.48,0,364.14,0,344.622,364.14,0,371.162,0,351.194,371.162,0,4.818,0,4.541,4.818,0,99.85,99.781,99.85,0,0,0.042,0,0,3.9,4.94,3.9,0,239.3,0.785,70.98,228.48,565.04,533.25,12.61,26.58,389.31,399.04,0,12.55,12.5,12.39,12.08,11.17,9.95,0,0,0,0,0,0,19.34,20.502,26.387,23.578,10.811,0,3,3,3,3,1.34,0,76.89,0,100.511,82.371,139.408,33.2482,1,8,53.7878,37.5578,1,49.0957,40.235,68.0954,24.1496,2,9,31.7763,426,1,0,-10.65,-10.65,0,0,1.49482,2.50855,1,2,8,27,1.49482,2.50855,-10.65,-10.65,0,0,1.49482,2.50855,1,2,8,27,1.49482,2.50855,-10.65,-10.6361,1,1,0.00000000000000113778,0.013875,-10.65,-10.65,-10.65,-10.65,-10.65,-10.65,-10.65,-10.65,-10.65,-10.65,-10.65,-10.65,-10.65,-10.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71311,6.68368,7.27956,0.150176,6.14915,6.2477,6.33027,6.68368,8.29709,8.36203,8.3928,8.43031,8.39168,7.78314,0.132492,6.19476,6.42812,6.68368,8.16493,8.39168,8.41793,8.43031,17.3631,17.3337,17.9157,0.153052,16.7991,16.8544,16.9803,17.3337,18.9471,19.012,19.0428,19.0428,19.0417,18.4331,0.132492,16.8448,17.0781,17.3337,18.8149,19.0417,19.0679,19.0803,6.91425,6.50582,6.71967,0.0315915,6.32733,6.47035,6.58333,6.74407,6.85918,6.88514,6.93787,6.8465,6.85169,6.89217,0.0388758,6.42342,6.58333,6.74062,6.86811,7.1621,7.20468,7.23401,17.1873,17.0367,17.3127,0.0504874,16.7594,16.9884,17.1344,17.311,17.4685,17.6001,17.6986,17.9508,17.447,17.5724,0.0620029,16.8883,17.1344,17.311,17.483,17.9508,18.0219,18.2189,-9999,-9999
202307061100,202307061130,15.62,0,14.866,15.62,0,1091.05,429.84,0,430.385,429.84,0,363.27,0,341.282,363.27,0,373.846,0,347.249,373.846,0,6.509,0,5.042,6.509,0,99.88,99.804,99.88,0,0,0.04,0,0,4.75,4.938,4.75,0,248.9,0.958,63.33,355.19,875.98,659.5,18.96,39.01,395.29,399.25,0,12.55,12.49,12.39,12.07,11.17,9.95,0,0,0,0,0,0,19.32,20.47,26.362,23.563,10.8,0,3,3,3,3,1.73,0,195.52,0,255.585,209.457,354.494,39.6771,1,6,114.602,114.926,1,150.232,123.119,208.371,32.1556,2,6,70.9071,427,1,0,-17.66,-17.66,0,0,3.40235,2.86816,1,2,6,50,3.40235,2.86816,-17.66,-17.66,0,0,3.40235,2.85916,1,2,6,49,3.40235,2.85916,-17.66,-17.66,1,1,0,0,-17.66,-17.66,-17.66,-17.66,-17.66,-17.66,-17.66,-17.66,-17.66,-17.66,-17.66,-17.66,-17.66,-17.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97552,6.97249,7.58697,0.158886,6.34827,6.5043,6.60046,6.97249,8.68115,8.70032,8.76782,8.77264,8.76482,8.10688,0.139155,6.3906,6.70242,6.97249,8.53987,8.74987,8.76546,8.7772,24.6355,24.6325,25.247,0.158886,24.0083,24.1643,24.2605,24.6325,26.3411,26.3603,26.4278,26.4278,26.4248,25.7669,0.139155,24.0506,24.3624,24.6325,26.1999,26.4099,26.4255,26.4372,7.15539,6.61321,6.97714,0.0460317,6.50967,6.60636,6.76565,7.01468,7.08839,7.18605,7.528,7.05303,7.05863,7.16685,0.0527031,6.51256,6.84374,7.01153,7.09092,7.528,7.60245,7.63239,21.0347,20.8218,21.1742,0.0535567,20.7195,20.8341,21.0274,21.184,21.2247,21.3425,21.8574,21.6798,21.1872,21.352,0.0541198,20.7264,20.9797,21.1601,21.2404,21.6892,21.7664,21.8676,-9999,-9999
202307061130,202307061200,15.74,0,15.109,15.74,0,1106.77,196.35,0,436.631,196.35,0,365.83,0,341.282,365.83,0,375.83,0,347.249,375.83,0,6.352,0,5.237,6.352,0,99.91,99.844,99.91,0,0,0.04,0,0,4.6,4.549,4.6,0,244.1,0.874,64.49,151.9,409.35,349.02,8.98,17.15,395.02,400.62,0,12.56,12.48,12.38,12.07,11.17,9.95,0,0,0,0,0,0,19.3,20.437,26.335,23.547,10.79,0,3,3,3,3,2.31,0,77.46,0,101.256,83.3401,140.442,28.3477,2,49,50.9442,1.155,1,1.50982,1.24268,2.09411,20.4352,2,56,20.445,428,1,0,-5.78,-5.78,0,0,2.71305,2.49107,2,2,8,3,2.71305,2.49107,-5.78,-5.78,0,0,2.71305,2.49107,2,2,8,3,2.71305,2.49107,-5.78,-5.78,1,1,0,0,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00913,7.00799,7.63507,0.161654,6.3742,6.53622,6.63328,7.00799,8.74605,8.76652,8.83504,8.83616,8.83183,8.16193,0.141435,6.4161,6.73554,7.00799,8.60782,8.81195,8.83183,8.84232,12.7891,12.788,13.4151,0.161654,12.1542,12.3162,12.4133,12.788,14.5261,14.5465,14.615,14.615,14.6118,13.9419,0.141435,12.1961,12.5155,12.788,14.3878,14.592,14.6118,14.6223,7.1887,6.62523,7.00839,0.0483912,6.51848,6.61828,6.78403,7.05826,7.11957,7.22061,7.58933,7.08065,7.08652,7.20245,0.0549486,6.52147,6.86718,7.04241,7.13018,7.57838,7.65797,7.68748,14.2473,14.1413,14.3706,0.051327,13.7144,14.0594,14.1264,14.4182,14.5766,14.5966,14.725,15.075,14.5766,14.6702,0.0661538,13.9679,14.1264,14.4182,14.6007,15.075,15.1371,15.3686,-9999,-9999
202307061200,202307061230,15.6,0,15.351,15.6,0,1110.87,295.85,0,491.52,295.85,0,359.61,0,347.701,359.61,0,379.303,0,354.831,379.303,0,5.262,0,5.431,5.262,0,99.94,99.885,99.94,0,0,0.008,0,0,3.21,4.159,3.21,0,230.1,0.692,70.32,232.71,616.27,487.62,13.53,26.86,395.07,398.99,0,12.59,12.48,12.37,12.07,11.17,9.95,0,0,0,0,0,0,19.28,20.404,26.307,23.531,10.78,0,3,3,3,3,2.75,0,109.228,1,142.697,117.52,197.305,36.2977,2,48,69.3936,66.1208,1,86.3806,71.1402,119.437,21.6276,2,7,41.8276,429,1,0,-13.25,-13.25,0,0,2.59854,2.50043,2,2,53,45,2.59854,2.50043,-13.25,-13.25,0,0,2.55354,2.50043,2,2,52,45,2.55354,2.50043,-13.25,-13.1703,1,1,0,0.0796944,-13.25,-13.25,-13.25,-13.25,-13.25,-13.25,-13.25,-13.25,-13.25,-13.25,-13.25,-13.25,-13.25,-13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97785,6.97149,7.60931,0.162676,6.35121,6.50436,6.59868,6.97149,8.7288,8.74766,8.81431,8.82021,8.81138,8.1404,0.142414,6.39352,6.70014,6.97149,8.58796,8.79806,8.81322,8.82423,20.2279,20.2215,20.7796,0.192455,19.6012,19.7113,19.8487,20.2215,21.9788,21.9977,22.0643,22.0643,22.0614,21.3904,0.142414,19.6435,19.9501,20.2215,21.838,22.0481,22.0632,22.0742,7.16283,6.6106,6.97521,0.0460462,6.50492,6.60357,6.76085,7.01574,7.08378,7.19408,7.51098,7.05776,7.06386,7.16994,0.0535137,6.50799,6.84009,6.99919,7.09347,7.53847,7.61501,7.64364,17.8207,17.6639,17.958,0.0514567,17.4671,17.6215,17.7815,17.9474,18.1068,18.2403,18.3751,18.602,18.0857,18.2155,0.0627155,17.5186,17.7815,17.9474,18.1206,18.602,18.6799,18.8583,-9999,-9999
202307061230,202307061300,16.48,0,15.707,16.48,0,1103.27,429.29,0,488.2,429.29,0,357.49,0,347.701,357.49,0,385.102,0,354.831,385.102,0,5.984,0,5.339,5.984,0,99.96,99.912,99.96,0,0,0.008,0,0,3.79,3.89,3.79,0,231.8,0.758,68.09,341.99,868.94,536.96,18.85,38.34,400.7,398.56,0,12.62,12.49,12.37,12.06,11.17,9.95,0,0,0,0,0,0,19.26,20.369,26.28,23.516,10.771,0,3,3,3,3,3.16,0,103.89,0,135.806,111.776,187.662,39.8546,1,7,68.9405,113.324,1,148.138,121.927,204.703,32.1556,2,6,69.2761,430,1,0,-13.07,-13.07,0,0,4.36727,4.36727,1,1,6,6,4.36727,4.36727,-13.07,-13.07,0,0,4.36727,4.36727,1,1,6,6,4.36727,4.36727,-13.07,-13.1663,1,1,0.000000000000000568889,0.0962708,-13.07,-13.07,-13.07,-13.07,-13.07,-13.07,-13.07,-13.07,-13.07,-13.07,-13.07,-13.07,-13.07,-13.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2016,7.2182,7.87465,0.17071,6.52012,6.72326,6.82927,7.20386,9.01788,9.06472,9.13642,9.11785,9.13642,8.42087,0.148643,6.55954,6.93418,7.2182,8.91517,9.08822,9.12467,9.141,20.2716,20.2882,21.0409,0.181843,19.5901,19.7933,19.8998,20.2882,22.1054,22.162,22.211,22.211,22.2064,21.4909,0.148643,19.6295,20.0042,20.2882,21.9852,22.1582,22.1947,22.211,7.37044,6.69998,7.19551,0.0635031,6.57856,6.69276,6.9002,7.21647,7.3662,7.40855,8.06635,7.233,7.23952,7.40585,0.0671025,6.58175,7.01095,7.18963,7.34757,7.8593,7.96213,7.99212,21.0568,20.8455,21.204,0.0538317,20.7445,20.861,21.0552,21.2136,21.262,21.3755,21.8932,21.7192,21.2169,21.3852,0.0552419,20.752,20.9914,21.1905,21.2676,21.7287,21.8114,21.9085,-9999,-9999
202307061300,202307061330,16.68,0,16.064,16.68,0,1084.11,423.16,0,614.968,423.16,0,360.79,0,339.426,360.79,0,387.308,0,345.057,387.308,0,5.949,0,5.247,5.949,0,99.97,99.939,99.97,0,0,0.033,0,0,3.68,3.621,3.68,0,221.6,0.953,68.68,333.84,852.47,491.33,18.87,38.42,401.42,398.35,0,12.66,12.5,12.36,12.06,11.17,9.95,0,0,0,0,0,0,19.2,20.336,26.252,23.5,10.762,0,3,3,3,3,3.67,0,180.32,0,235.571,194.008,325.721,63.922,1,7,116.701,135.54,0,177.07,145.829,244.833,33.5652,2,6,80.7018,431,1,0,-17.03,-17.03,0,0,3.13986,2.89628,2,2,55,48,3.13986,2.89628,-17.03,-17.03,0,0,3.13002,2.87716,2,2,54,47,3.13002,2.87716,-17.03,-17.03,1,1,0.00000000000000284445,0.00000000000000284445,-17.03,-17.03,-17.03,-17.03,-17.03,-17.03,-17.03,-17.03,-17.03,-17.03,-17.03,-17.03,-17.03,-17.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2555,7.27632,7.94649,0.174143,6.56115,6.77516,6.88325,7.26166,9.10409,9.16309,9.23217,9.2073,9.23217,8.50072,0.151436,6.59986,6.98877,7.27632,9.01213,9.18427,9.21616,9.23713,24.2855,24.3063,24.9765,0.174143,23.5911,23.8052,23.9132,24.2917,26.1341,26.1931,26.2622,26.2671,26.2622,25.5307,0.151436,23.6299,24.0188,24.3063,26.0421,26.2143,26.2462,26.2671,7.42308,6.71989,7.24685,0.0678957,6.59393,6.71255,6.93108,7.26737,7.43481,7.46248,8.18945,7.27623,7.28305,7.4632,0.0708027,6.59722,7.04979,7.23055,7.3989,7.93916,8.05028,8.08068,20.9463,20.7377,21.0958,0.0537527,20.6347,20.7517,20.9453,21.1099,21.1603,21.2749,21.7869,21.6205,21.1139,21.2817,0.0559523,20.6424,20.8836,21.0825,21.1631,21.6301,21.7141,21.8132,-9999,-9999
202307061330,202307061400,17.44,0,16.521,17.44,0,1053.71,597.4,0,597.766,597.4,0,343.82,0,339.426,343.82,0,368.759,0,345.057,368.759,0,7.093,0,5.442,7.093,0,99.98,99.957,99.98,0,0,0.033,0,0,3.89,3.895,3.89,0,226.1,0.906,64.41,459.3,1202.78,427.72,25.73,52.86,406.25,397.9,0,12.71,12.52,12.36,12.05,11.16,9.95,0,0,0,0,0,0,19.15,20.301,26.223,23.485,10.753,0,3,3,3,3,4.09,0,212.88,0,278.108,229.04,384.536,40.1815,1,6,122.07,177.285,1,231.607,190.743,320.239,45.0063,2,19,106.021,432,1,0,-14.27,-14.27,0,0,2.87391,2.83329,2,2,58,52,2.87391,2.83329,-14.27,-14.27,0,0,2.84952,2.83329,2,2,57,52,2.84952,2.83329,-14.27,-14.27,1,1,0.00000000000000113778,0.00000000000000113778,-14.27,-14.27,-14.27,-14.27,-14.27,-14.27,-14.27,-14.27,-14.27,-14.27,-14.27,-14.27,-14.27,-14.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45011,7.49135,8.17993,0.181633,6.70727,6.96568,7.08404,7.47612,9.35397,9.46141,9.52051,9.47084,9.52051,8.74829,0.15731,6.74338,7.19252,7.49135,9.3294,9.4559,9.4829,9.52699,21.7201,21.7614,22.4499,0.181633,20.9773,21.2357,21.354,21.7461,23.624,23.7314,23.7905,23.797,23.7905,23.0183,0.15731,21.0134,21.4625,21.7614,23.5994,23.7259,23.7529,23.797,7.60515,6.7957,7.4394,0.0853496,6.65602,6.78819,7.05016,7.42784,7.65119,7.75977,8.69147,7.42784,7.43506,7.66992,0.08372,6.65943,7.19671,7.41892,7.57947,8.21899,8.3602,8.39175,23.753,23.4899,23.9086,0.0620912,23.4242,23.5733,23.7444,23.8286,23.9959,24.0898,24.8287,24.2629,23.7904,23.9986,0.0488817,23.4619,23.7183,23.8018,23.925,24.2703,24.3761,24.4554,-9999,-9999
202307061400,202307061430,16.57,0,16.978,16.57,0,1012.6,279.96,0,652.214,279.96,0,374.92,0,350.773,374.92,0,389.167,0,358.46,389.167,0,5.232,0,5.636,5.232,0,100.01,99.974,100.01,0,0.26,0.079,0.26,0,4.16,4.17,4.16,0,223.2,0.872,72.26,221.62,583.49,498.05,12.95,27.32,399.64,397.37,0,12.76,12.55,12.37,12.05,11.16,9.95,0,0,0,0,0,0,19.13,20.267,26.193,23.47,10.745,0,3,3,3,3,5,0,115.48,0,150.466,124.243,207.272,34.3114,2,50,70.4663,58.853,1,76.683,63.319,105.634,24.5739,2,6,39.8472,433,1,0,-10.95,-10.95,0,0,2.65131,2.7932,2,2,43,31,2.65131,2.7932,-10.95,-10.95,0,0,2.64584,2.7932,2,2,42,31,2.64584,2.7932,-10.95,-10.95,1,1,0.00000000000000113778,0.00000000000000113778,-10.95,-10.95,-10.95,-10.95,-10.95,-10.95,-10.95,-10.95,-10.95,-10.95,-10.95,-10.95,-10.95,-10.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2355,7.25034,7.94396,0.177437,6.54737,6.75317,6.85806,7.2355,9.1284,9.17998,9.24991,9.2288,9.24991,8.50876,0.154328,6.58635,6.96269,7.25034,9.03133,9.20231,9.23578,9.25462,18.1855,18.2003,18.894,0.177437,17.4974,17.7032,17.8081,18.1855,20.0784,20.13,20.1999,20.2046,20.1999,19.4588,0.154328,17.5364,17.9127,18.2003,19.9813,20.1523,20.1858,20.2046,7.41129,6.70823,7.22181,0.0656197,6.58158,6.70072,6.91201,7.25437,7.40026,7.44505,8.0937,7.26386,7.27118,7.44288,0.0702344,6.58504,7.02874,7.21439,7.3846,7.91877,8.03045,8.05922,17.3871,17.2421,17.5372,0.0529155,17.0521,17.1655,17.3228,17.5404,17.7118,17.8462,17.9512,18.2263,17.6927,17.8144,0.0660405,17.0861,17.3228,17.5404,17.7199,18.2263,18.3083,18.486,-9999,-9999
